"Date","Price","Open","High","Low","Vol.","Change %"
"11/25/2024","6.4540","6.8500","7.2250","6.3590","32.37M","-6.08%"
"11/24/2024","6.8720","6.1660","7.0020","6.0280","35.29M","11.04%"
"11/23/2024","6.1890","6.1400","6.5670","6.0200","33.04M","1.03%"
"11/22/2024","6.1260","5.7980","6.1780","5.4910","23.93M","5.80%"
"11/21/2024","5.7900","5.4720","5.8570","5.3080","22.05M","5.77%"
"11/20/2024","5.4740","5.7780","5.8380","5.3420","16.32M","-5.24%"
"11/19/2024","5.7770","6.0160","6.0990","5.6200","17.17M","-4.05%"
"11/18/2024","6.0210","5.7050","6.2860","5.6520","20.61M","5.56%"
"11/17/2024","5.7040","5.9480","6.1530","5.6110","20.41M","-4.05%"
"11/16/2024","5.9450","5.5460","6.3780","5.4570","31.04M","7.04%"
"11/15/2024","5.5540","5.4190","5.6660","5.1800","24.53M","2.68%"
"11/14/2024","5.4090","5.1620","5.6490","5.0180","26.48M","4.64%"
"11/13/2024","5.1690","5.3380","5.5400","4.9650","32.54M","-3.31%"
"11/12/2024","5.3460","5.5690","5.7530","4.9690","41.50M","-3.76%"
"11/11/2024","5.5550","4.7130","5.5800","4.7070","40.62M","17.67%"
"11/10/2024","4.7210","4.6470","4.9420","4.4560","24.31M","1.90%"
"11/09/2024","4.6330","4.3370","4.6920","4.2420","13.39M","6.92%"
"11/08/2024","4.3330","4.2410","4.3870","4.1560","14.15M","2.51%"
"11/07/2024","4.2270","4.2340","4.3470","4.0960","11.22M","-0.12%"
"11/06/2024","4.2320","3.8120","4.2880","3.8100","18.68M","11.05%"
"11/05/2024","3.8110","3.6210","3.9360","3.6120","7.91M","5.31%"
"11/04/2024","3.6190","3.6850","3.7570","3.5090","9.45M","-1.84%"
"11/03/2024","3.6870","3.8090","3.8370","3.5560","10.90M","-3.15%"
"11/02/2024","3.8070","3.9290","3.9880","3.7700","5.64M","-3.13%"
"11/01/2024","3.9300","4.0520","4.1600","3.8670","10.89M","-3.06%"
"10/31/2024","4.0540","4.3170","4.3290","4.0230","9.19M","-5.98%"
"10/30/2024","4.3120","4.4360","4.4360","4.2700","8.69M","-2.88%"
"10/29/2024","4.4400","4.2980","4.5140","4.2900","9.85M","3.30%"
"10/28/2024","4.2980","4.3060","4.3570","4.0840","8.01M","-0.16%"
"10/27/2024","4.3050","4.2380","4.3800","4.1890","3.96M","1.65%"
"10/26/2024","4.2350","4.1690","4.2730","4.1070","9.23M","1.36%"
"10/25/2024","4.1780","4.7190","4.7360","4.0260","15.28M","-11.43%"
"10/24/2024","4.7170","4.6540","4.7760","4.5450","5.90M","1.31%"
"10/23/2024","4.6560","4.6860","4.6880","4.4550","6.72M","-0.49%"
"10/22/2024","4.6790","4.7780","4.8430","4.6230","8.98M","-2.15%"
"10/21/2024","4.7820","4.9970","5.0540","4.7550","7.66M","-4.01%"
"10/20/2024","4.9820","4.8150","5.0160","4.7130","6.93M","3.43%"
"10/19/2024","4.8170","4.9050","4.9420","4.7610","4.60M","-1.55%"
"10/18/2024","4.8930","4.7690","4.9430","4.7330","7.75M","2.60%"
"10/17/2024","4.7690","4.9490","5.0320","4.6530","9.55M","-3.60%"
"10/16/2024","4.9470","5.0630","5.0800","4.8850","10.89M","-2.33%"
"10/15/2024","5.0650","5.0340","5.2730","4.8730","20.12M","0.80%"
"10/14/2024","5.0250","4.6980","5.0780","4.6270","13.27M","6.82%"
"10/13/2024","4.7040","4.8490","4.8730","4.5630","8.04M","-2.89%"
"10/12/2024","4.8440","4.7390","4.9150","4.6790","8.46M","2.32%"
"10/11/2024","4.7340","4.6000","4.8060","4.5470","9.80M","3.03%"
"10/10/2024","4.5950","4.6090","4.6800","4.4290","7.95M","-0.30%"
"10/09/2024","4.6090","4.9040","4.9810","4.5600","9.42M","-5.82%"
"10/08/2024","4.8940","5.0550","5.1580","4.8560","9.68M","-2.90%"
"10/07/2024","5.0400","4.9540","5.3220","4.9210","15.31M","1.82%"
"10/06/2024","4.9500","4.7760","4.9630","4.7170","5.15M","3.60%"
"10/05/2024","4.7780","4.8340","4.8640","4.6370","7.44M","-1.08%"
